date,gross_return,buy_turnover,sell_turnover,cost,net_return,net_value,invested_weight,cash_weight,holding_count,drawdown
2025-01-08,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-09,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-10,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-13,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-14,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-15,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-16,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-17,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-20,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-21,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-22,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-23,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-24,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-01-27,0.0,0.0,-0.0,0.0,0.0,1.232666064318256,0.0,1.0,0,-0.14468706302262213
2025-02-05,-0.0019723865877712132,1.0,-0.0,0.001,-0.0029723865877712132,1.2290021042414758,1.0,0.0,1,-0.14722938372484085
2025-02-06,0.027667984189723382,0.0,-0.0,0.0,0.027667984189723382,1.2630061150307657,1.0,0.0,1,-0.12363493979627915
2025-02-07,0.02451923076923057,0.0,-0.0,0.0,0.02451923076923057,1.2939740534281543,1.0,0.0,1,-0.10214714264705349
2025-02-10,0.005161895823557083,0.0,-0.0,0.0,0.005161895823557083,1.3006534126903364,1.0,0.0,1,-0.0975125197325144
2025-02-11,-0.013538748832866432,0.0,-0.0,0.0,-0.013538748832866432,1.2830441928173113,1.0,0.0,1,-0.10973107105266244
2025-02-12,0.017510648367250248,0.0,-0.0,0.0,0.017510648367250248,1.3055111285173777,1.0,0.0,1,-0.09414188488557718
2025-02-13,-0.006976744186046546,0.0,-0.0,0.0,-0.006976744186046546,1.296402911341675,1.0,0.0,1,-0.10046182522358471
2025-02-14,0.01826697892271678,0.0,-0.0,0.0,0.01826697892271678,1.320084275998502,1.0,0.0,1,-0.08402998034476483
2025-02-17,0.0036798528058876734,0.0,-0.0,0.0,0.0036798528058876734,1.3249419918255434,1.0,0.0,1,-0.0806593454978275
2025-02-18,-0.019248395967002674,0.0,-0.0,0.0,-0.019248395967002674,1.299438983733576,1.0,0.0,1,-0.09835517844424879
2025-02-19,0.02102803738317749,0.0,-0.0,0.0,0.02102803738317749,1.3267636352606837,1.0,0.0,1,-0.07939535743022619
2025-02-20,-0.0004576659038900699,0.0,-0.0,0.0,-0.0004576659038900699,1.3261564207823038,1.0,0.0,1,-0.07981668678609322
2025-02-21,0.025183150183150094,0.0,-0.0,0.0,0.025183150183150094,1.3595532170932134,1.0,0.0,1,-0.05664357221339866
2025-02-24,-0.008039303260384045,0.0,-0.0,0.0,-0.008039303260384045,1.3486233564823704,1.0,0.0,1,-0.06422750061900762
2025-02-25,-0.010805943268797802,0.0,-0.0,0.0,-0.010805943268797802,1.3340502090012463,1.0,0.0,1,-0.07433940515981974
2025-02-26,0.011834319526627057,0.0,-0.0,0.0,0.011834319526627057,1.3498377854391306,1.0,0.0,1,-0.06338484190727345
2025-02-27,-0.004948268106162668,0.0,-0.0,0.0,-0.004948268106162668,1.343158426176949,1.0,0.0,1,-0.0680194648218122
2025-02-28,-0.03797468354430378,0.0,-0.0,0.0,-0.03797468354430378,1.2921524099930142,1.0,0.0,1,-0.10341113071465469
2025-03-03,-0.012356575463371544,1.0,1.0,0.002,-0.014356575463371544,1.2736015264087721,1.0,0.0,1,-0.11628307647616876
2025-03-04,0.01787310098302064,0.0,-0.0,0.0,0.01787310098302064,1.2963647351024052,1.0,0.0,1,-0.100488314661623
2025-03-05,0.0026338893766459925,0.0,-0.0,0.0,0.0026338893766459925,1.2997792164064499,1.0,0.0,1,-0.09811910038944138
2025-03-06,0.034150612959719995,0.0,-0.0,0.0,0.034150612959719995,1.3441674733590347,1.0,0.0,1,-0.06731931485107712
2025-03-07,-0.011854360711261669,0.0,-0.0,0.0,-0.011854360711261669,1.3282332272734916,1.0,0.0,1,-0.07837564812125908
2025-03-10,-0.003427592116538092,0.0,-0.0,0.0,-0.003427592116538092,1.323680585534765,1.0,0.0,1,-0.08153460048416805
2025-03-11,-0.004299226139295009,0.0,-0.0,0.0,-0.004299226139295009,1.3179897833613567,1.0,0.0,1,-0.0854832909378046
2025-03-12,-0.006908462867012077,0.0,-0.0,0.0,-0.006908462867012077,1.3088844998839035,1.0,0.0,1,-0.09180119566362277
2025-03-13,-0.02086956521739136,0.0,-0.0,0.0,-0.02086956521739136,1.2815686494515437,1.0,0.0,1,-0.11075490984107772
2025-03-14,0.017761989342806483,0.0,-0.0,0.0,0.017761989342806483,1.3043318581451768,1.0,0.0,1,-0.09496014802653197
2025-03-17,-0.005235602094240788,0.0,-0.0,0.0,-0.005235602094240788,1.2975028955370869,1.0,0.0,1,-0.09969857657089576
2025-03-18,0.0052631578947368585,0.0,-0.0,0.0,0.0052631578947368585,1.3043318581451768,1.0,0.0,1,-0.09496014802653197
2025-03-19,-0.01308900523560197,0.0,-0.0,0.0,-0.01308900523560197,1.2872594516249523,1.0,0.0,1,-0.10680621938744106
2025-03-20,-0.010610079575596787,0.0,-0.0,0.0,-0.010610079575596787,1.2736015264087723,1.0,0.0,1,-0.11628307647616853
2025-03-21,-0.02144772117962468,0.0,-0.0,0.0,-0.02144772117962468,1.2462856759764125,1.0,0.0,1,-0.13523679065362348
2025-03-24,0.005479452054794498,0.0,-0.0,0.0,0.005479452054794498,1.2531146385845024,1.0,0.0,1,-0.1304983621092597
2025-03-25,-0.016348773841961872,0.0,-0.0,0.0,-0.016348773841961872,1.2326277507602326,1.0,0.0,1,-0.14471364774235096
2025-03-26,-0.001846722068328699,0.0,-0.0,0.0,-0.001846722068328699,1.2303514298908693,1.0,0.0,1,-0.14629312392380545
2025-03-27,0.010175763182238784,0.0,-0.0,0.0,0.010175763182238784,1.2428711946723676,1.0,0.0,1,-0.13760600492580521
2025-03-28,-0.010073260073260148,0.0,-0.0,0.0,-0.010073260073260148,1.2303514298908693,1.0,0.0,1,-0.14629312392380545
2025-03-31,-0.006475485661424529,0.0,-0.0,0.0,-0.006475485661424529,1.2223843068480977,1.0,0.0,1,-0.15182129055889648
2025-04-01,0.0,0.0,1.0,0.001,-0.001,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-02,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-03,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-07,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-08,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-09,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-10,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-11,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-14,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-15,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-16,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-17,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-18,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-21,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-22,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-23,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-24,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-25,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-28,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-29,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-04-30,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-06,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-07,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-08,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-09,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-12,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-13,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-14,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-15,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-16,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-19,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-20,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-21,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-22,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-23,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-26,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-27,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-28,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-29,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-05-30,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-03,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-04,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-05,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-06,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-09,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-10,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-11,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-12,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-13,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-16,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-17,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-18,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-19,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-20,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-23,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-24,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-25,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-26,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-27,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-06-30,0.0,0.0,-0.0,0.0,0.0,1.2211619225412496,0.0,1.0,0,-0.15266946926833758
2025-07-01,-0.0039121257649715,1.0,-0.0,0.001,-0.0049121257649715,1.2151634215983327,1.0,0.0,3,-0.1568316633997915
2025-07-02,-0.001328906158628055,0.0,-0.0,0.0,-0.001328906158628055,1.2135485834436313,1.0,0.0,3,-0.15795215499505955
2025-07-03,0.011783251338473317,0.0,-0.0,0.0,0.011783251338473317,1.2278481314137957,1.0,0.0,3,-0.14803009359834662
2025-07-04,-0.004010341593323067,0.0,-0.0,0.0,-0.004010341593323067,1.222924040982103,1.0,0.0,3,-0.1514467839502487
2025-07-07,-0.004693558253634045,0.0,-0.0,0.0,-0.004693558253634045,1.2171841757559838,1.0,0.0,3,-0.15542951790108683
2025-07-08,0.02271205724659131,0.0,-0.0,0.0,0.02271205724659131,1.2448289324353987,1.0,0.0,3,-0.13624758476287513
2025-07-09,-0.0016840780670499913,0.0,-0.0,0.0,-0.0016840780670499913,1.2427325433330552,1.0,0.0,3,-0.13770221126073734
2025-07-10,0.007732935896363146,0.0,-0.0,0.0,0.007732935896363146,1.252342514426974,1.0,0.0,3,-0.13103411773684093
2025-07-11,0.008614334801564446,0.0,-0.0,0.0,0.008614334801564446,1.2631306121324808,1.0,0.0,3,-0.12354855469588943
2025-07-14,-0.003648336979059345,0.0,-0.0,0.0,-0.003648336979059345,1.258522286010856,1.0,0.0,3,-0.12674614491414238
2025-07-15,-6.530606516919101e-05,0.0,-0.0,0.0,-6.530606516919101e-05,1.258440096872429,1.0,0.0,3,-0.12680317368731175
2025-07-16,-0.0027326946135763546,0.0,-0.0,0.0,-0.0027326946135763546,1.255001164398197,1.0,0.0,3,-0.12918935395116848
2025-07-17,0.011341676558497493,0.0,-0.0,0.0,0.011341676558497493,1.2692349816853392,1.0,0.0,3,-0.11931290125998639
2025-07-18,0.004203638260736664,0.0,-0.0,0.0,0.004203638260736664,1.274570386416217,1.0,0.0,3,-0.11561081127598583
2025-07-21,0.012335997481073944,0.0,-0.0,0.0,0.012335997481073944,1.2902934834924988,1.0,0.0,3,-0.10470098847159737
2025-07-22,0.01009048933815504,0.0,-0.0,0.0,0.01009048933815504,1.3033131761307708,1.0,0.0,3,-0.0956669833413093
2025-07-23,-0.0004131739298532571,0.0,-0.0,0.0,-0.0004131739298532571,1.3027746811039593,1.0,0.0,3,-0.09604063016769815
2025-07-24,0.02340281233019977,0.0,-0.0,0.0,0.02340281233019977,1.3332632724743712,1.0,0.0,3,-0.0748854386813872
2025-07-25,-0.0037945572384845043,0.0,-0.0,0.0,-0.0037945572384845043,1.328204128672998,1.0,0.0,3,-0.07839583883646617
2025-07-28,0.005316154288103577,0.0,-0.0,0.0,0.005316154288103577,1.3352650667471198,1.0,0.0,3,-0.07349644892316254
2025-07-29,0.010080276389799284,0.0,-0.0,0.0,0.010080276389799284,1.3487249076735746,1.0,0.0,3,-0.06415703705217746
2025-07-30,-0.016528156147863477,0.0,-0.0,0.0,-0.016528156147863477,1.3264329717990329,1.0,0.0,3,-0.07962479567365843
2025-07-31,-0.023367005850847868,0.0,-0.0,0.0,-0.023367005850847868,1.2954382047862474,1.0,0.0,3,-0.10113120845812729
2025-08-01,-0.012954787605673201,1.0,1.0,0.002,-0.014954787605673201,1.2760652015773946,1.0,0.0,2,-0.11457360032100405
2025-08-04,0.005957836846929521,0.0,-0.0,0.0,0.005957836846929521,1.2836677898544369,1.0,0.0,2,-0.10929837429175249
2025-08-05,0.004709480528684251,0.0,-0.0,0.0,0.004709480528684251,1.2897131983160555,1.0,0.0,2,-0.10510363232861208
2025-08-06,0.0005868814982042392,0.0,-0.0,0.0,0.0005868814982042392,1.290470107130137,1.0,0.0,2,-0.10457843420761548
2025-08-07,-0.004107772883658711,0.0,-0.0,0.0,-0.004107772883658711,1.2851691490168957,1.0,0.0,2,-0.10825662263502067
2025-08-08,-0.008422745832817713,0.0,-0.0,0.0,-0.008422745832817713,1.2743444959225478,1.0,0.0,2,-0.11576755045066434
2025-08-11,0.004424957750530201,0.0,-0.0,0.0,0.004424957750530201,1.2799834164766257,1.0,0.0,2,-0.11185485921976068
2025-08-12,0.010747993522245647,0.0,-0.0,0.0,0.010747993522245647,1.2937406699454983,1.0,0.0,2,-0.10230908099984082
2025-08-13,0.016258460679645426,0.0,-0.0,0.0,0.016258460679645426,1.3147749017574653,1.0,0.0,2,-0.08771400849080202
2025-08-14,0.00038323965252939907,0.0,-0.0,0.0,0.00038323965252939907,1.3152787756339692,1.0,0.0,2,-0.08736438432440852
2025-08-15,0.0094148924946722,0.0,-0.0,0.0,0.0094148924946722,1.3276619839070871,1.0,0.0,2,-0.07877201811601386
2025-08-18,0.011993513997092586,0.0,-0.0,0.0,0.011993513997092586,1.3435853164944844,1.0,0.0,2,-0.0677232574207749
2025-08-19,-0.01386771123613234,0.0,-0.0,0.0,-0.01386771123613234,1.3249528633042316,1.0,0.0,2,-0.08065180207902567
2025-08-20,0.021105496287978087,0.0,-0.0,0.0,0.021105496287978087,1.352916651042445,1.0,0.0,2,-0.06124850210044508
2025-08-21,0.0060240963855421326,0.0,-0.0,0.0,0.0060240963855421326,1.3610667513499297,1.0,0.0,2,-0.05559337259502606
2025-08-22,0.052361242510249095,0.0,-0.0,0.0,0.052361242510249095,1.4323338975900002,1.0,0.0,2,-0.006143068149187858
2025-08-25,0.02426410815898694,0.0,-0.0,0.0,0.02426410815898694,1.4670882022009073,1.0,0.0,2,0.0
