date,open,high,low,close,volume,amount,daily_return,ma20,ma60,momentum_60
2020-12-02,7.091,7.112,7.047,7.095,215723475,1526854734,0.000846381718154765,7.025150000000001,7.008766666666667,-0.038357278395229066
2020-12-03,7.093,7.138,7.046,7.119,193693240,1372137043,0.0033826638477800763,7.030850000000001,7.004533333333333,-0.03445002034450029
2020-12-04,7.1,7.148,7.063,7.145,130509600,927460474,0.003652198342463775,7.04045,7.001399999999999,-0.025637528978590063
2020-12-07,7.142,7.151,7.074,7.093,186785200,1326764449,-0.007277816655003488,7.04175,6.998233333333333,-0.026088150487436512
2020-12-08,7.087,7.126,7.079,7.084,134522790,955468466,-0.0012688566192020634,7.045,6.99745,-0.006590940961996972
2020-12-09,7.09,7.1,6.967,6.974,217341728,1528511126,-0.01552795031055898,7.047,6.994083333333333,-0.02814938684503898
2020-12-10,6.939,7.019,6.926,6.986,122083308,851369888,0.001720676799541021,7.04845,6.993899999999999,-0.0015721023295698355
2020-12-11,6.989,7.013,6.833,6.872,181707600,1252334270,-0.016318350987689634,7.0441,6.993816666666666,-0.0007270612185545922
2020-12-14,6.872,6.928,6.833,6.923,120117724,827205626,0.00742142025611181,7.0383,6.993616666666666,-0.0017303532804613386
2020-12-15,6.908,6.941,6.887,6.93,158752450,1097402207,0.0010111223458038054,7.035200000000001,6.992649999999999,-0.008299942759015577
2020-12-16,6.93,6.94,6.879,6.904,90996731,628507346,-0.0037518037518037284,7.0311,6.990783333333334,-0.015963511972634015
2020-12-17,6.9,6.998,6.856,6.988,205467047,1426146814,0.012166859791425289,7.02925,6.990683333333333,-0.0008578781812981218
2020-12-18,6.98,7.005,6.929,6.964,194707800,1357418026,-0.0034344590726960167,7.02325,6.989933333333334,-0.0064203167356255975
2020-12-21,6.961,7.093,6.957,7.075,193841262,1368300597,0.01593911545089033,7.020149999999999,6.988916666666666,-0.008548206278026882
2020-12-22,7.071,7.071,6.92,6.939,214560882,1501835581,-0.019222614840989416,7.01035,6.986483333333334,-0.020606916019760058
2020-12-23,6.94,7.021,6.912,6.976,185766700,1295439769,0.005332180429456601,7.008099999999999,6.986133333333333,-0.0030012862655424133
2020-12-24,6.973,6.975,6.872,6.888,192571324,1331335316,-0.012614678899082632,7.0024999999999995,6.98375,-0.02033850092447731
2020-12-25,6.866,6.967,6.861,6.953,221940500,1536050357,0.009436701509872192,6.9986999999999995,6.984716666666667,0.008411892675852073
2020-12-28,6.942,6.969,6.887,6.91,213992792,1480109309,-0.006184380842801707,6.995349999999999,6.985316666666666,0.005237125400058273
2020-12-29,6.914,6.97,6.865,6.88,210953240,1456831066,-0.00434153400868309,6.984899999999999,6.986483333333333,0.010279001468428861
